"AREACODE","AREANAME","COUNTRY","PROVINCE","CITY","CANTON"
"210905","辽宁省阜新市清河门区","中华人民共和国","辽宁省","阜新市","清河门区"
"210922","辽宁省阜新市彰武县","中华人民共和国","辽宁省","阜新市","彰武县"
"211003","辽宁省辽阳市文圣区","中华人民共和国","辽宁省","辽阳市","文圣区"
"211005","辽宁省辽阳市弓长岭区","中华人民共和国","辽宁省","辽阳市","弓长岭区"
"211081","辽宁省辽阳市灯塔市","中华人民共和国","辽宁省","辽阳市","灯塔市"
"211103","辽宁省盘锦市兴隆台区","中华人民共和国","辽宁省","盘锦市","兴隆台区"
"211122","辽宁省盘锦市盘山县","中华人民共和国","辽宁省","盘锦市","盘山县"
"211204","辽宁省铁岭市清河区","中华人民共和国","辽宁省","铁岭市","清河区"
"211223","辽宁省铁岭市西丰县","中华人民共和国","辽宁省","铁岭市","西丰县"
"211282","辽宁省铁岭市开原市","中华人民共和国","辽宁省","铁岭市","开原市"
"211303","辽宁省朝阳市龙城区","中华人民共和国","辽宁省","朝阳市","龙城区"
"211322","辽宁省朝阳市建平县","中华人民共和国","辽宁省","朝阳市","建平县"
"211382","辽宁省朝阳市凌源市","中华人民共和国","辽宁省","朝阳市","凌源市"
"211402","辽宁省葫芦岛市连山区","中华人民共和国","辽宁省","葫芦岛市","连山区"
"211422","辽宁省葫芦岛市建昌县","中华人民共和国","辽宁省","葫芦岛市","建昌县"
"219001","辽宁省省直辖县级行政区划绥中县","中华人民共和国","辽宁省","省直辖县级行政区划","绥中县"
"220102","吉林省长春市南关区","中华人民共和国","吉林省","长春市","南关区"
"220105","吉林省长春市二道区","中华人民共和国","吉林省","长春市","二道区"
"220112","吉林省长春市双阳区","中华人民共和国","吉林省","长春市","双阳区"
"220182","吉林省长春市榆树市","中华人民共和国","吉林省","长春市","榆树市"
"220203","吉林省吉林市龙潭区","中华人民共和国","吉林省","吉林市","龙潭区"
"220221","吉林省吉林市永吉县","中华人民共和国","吉林省","吉林市","永吉县"
"220300","吉林省四平市","中华人民共和国","吉林省","四平市",""
"220303","吉林省四平市铁东区","中华人民共和国","吉林省","四平市","铁东区"
"220381","吉林省四平市公主岭市","中华人民共和国","吉林省","四平市","公主岭市"
"220403","吉林省辽源市西安区","中华人民共和国","吉林省","辽源市","西安区"
"230125","黑龙江省哈尔滨市宾县","中华人民共和国","黑龙江省","哈尔滨市","宾县"
"230183","黑龙江省哈尔滨市尚志市","中华人民共和国","黑龙江省","哈尔滨市","尚志市"
"230202","黑龙江省齐齐哈尔市龙沙区","中华人民共和国","黑龙江省","齐齐哈尔市","龙沙区"
"230208","黑龙江省齐齐哈尔市梅里斯达斡尔族区","中华人民共和国","黑龙江省","齐齐哈尔市","梅里斯达斡尔族区"
"230225","黑龙江省齐齐哈尔市甘南县","中华人民共和国","黑龙江省","齐齐哈尔市","甘南县"
"230300","黑龙江省鸡西市","中华人民共和国","黑龙江省","鸡西市",""
"230303","黑龙江省鸡西市恒山区","中华人民共和国","黑龙江省","鸡西市","恒山区"
"230306","黑龙江省鸡西市城子河区","中华人民共和国","黑龙江省","鸡西市","城子河区"
"230400","黑龙江省鹤岗市","中华人民共和国","黑龙江省","鹤岗市",""
"230403","黑龙江省鹤岗市工农区","中华人民共和国","黑龙江省","鹤岗市","工农区"
"230406","黑龙江省鹤岗市东山区","中华人民共和国","黑龙江省","鹤岗市","东山区"
"230502","黑龙江省双鸭山市尖山区","中华人民共和国","黑龙江省","双鸭山市","尖山区"
"230506","黑龙江省双鸭山市宝山区","中华人民共和国","黑龙江省","双鸭山市","宝山区"
"230602","黑龙江省大庆市萨尔图区","中华人民共和国","黑龙江省","大庆市","萨尔图区"
"230605","黑龙江省大庆市红岗区","中华人民共和国","黑龙江省","大庆市","红岗区"
"230622","黑龙江省大庆市肇源县","中华人民共和国","黑龙江省","大庆市","肇源县"
"230704","黑龙江省伊春市友好区","中华人民共和国","黑龙江省","伊春市","友好区"
"230707","黑龙江省伊春市新青区","中华人民共和国","黑龙江省","伊春市","新青区"
"230709","黑龙江省伊春市金山屯区","中华人民共和国","黑龙江省","伊春市","金山屯区"
"230715","黑龙江省伊春市红星区","中华人民共和国","黑龙江省","伊春市","红星区"
"230781","黑龙江省伊春市铁力市","中华人民共和国","黑龙江省","伊春市","铁力市"
"230804","黑龙江省佳木斯市前进区","中华人民共和国","黑龙江省","佳木斯市","前进区"
"230828","黑龙江省佳木斯市汤原县","中华人民共和国","黑龙江省","佳木斯市","汤原县"
"230882","黑龙江省佳木斯市富锦市","中华人民共和国","黑龙江省","佳木斯市","富锦市"
"231000","黑龙江省牡丹江市","中华人民共和国","黑龙江省","牡丹江市",""
"231003","黑龙江省牡丹江市阳明区","中华人民共和国","黑龙江省","牡丹江市","阳明区"
"231024","黑龙江省牡丹江市东宁县","中华人民共和国","黑龙江省","牡丹江市","东宁县"
"231083","黑龙江省牡丹江市海林市","中华人民共和国","黑龙江省","牡丹江市","海林市"
"231100","黑龙江省黑河市","中华人民共和国","黑龙江省","黑河市",""
"231121","黑龙江省黑河市嫩江县","中华人民共和国","黑龙江省","黑河市","嫩江县"
"231124","黑龙江省黑河市孙吴县","中华人民共和国","黑龙江省","黑河市","孙吴县"
"231200","黑龙江省绥化市","中华人民共和国","黑龙江省","绥化市",""
"231221","黑龙江省绥化市望奎县","中华人民共和国","黑龙江省","绥化市","望奎县"
"231224","黑龙江省绥化市庆安县","中华人民共和国","黑龙江省","绥化市","庆安县"
"231281","黑龙江省绥化市安达市","中华人民共和国","黑龙江省","绥化市","安达市"
"231283","黑龙江省绥化市海伦市","中华人民共和国","黑龙江省","绥化市","海伦市"
"232702","黑龙江省大兴安岭地区松岭区","中华人民共和国","黑龙江省","大兴安岭地区","松岭区"
"232721","黑龙江省大兴安岭地区呼玛县","中华人民共和国","黑龙江省","大兴安岭地区","呼玛县"
"232900","黑龙江省农垦总局","中华人民共和国","黑龙江省","农垦总局",""
"232903","黑龙江省农垦总局哈尔滨分局","中华人民共和国","黑龙江省","农垦总局","哈尔滨分局"
"232906","黑龙江省农垦总局九三分局","中华人民共和国","黑龙江省","农垦总局","九三分局"
"232909","黑龙江省农垦总局绥化分局","中华人民共和国","黑龙江省","农垦总局","绥化分局"
"320405","江苏省常州市戚墅堰区","中华人民共和国","江苏省","常州市","戚墅堰区"
"320481","江苏省常州市溧阳市","中华人民共和国","江苏省","常州市","溧阳市"
"320501","江苏省苏州市苏州工业园区","中华人民共和国","江苏省","苏州市","苏州工业园区"
"320506","江苏省苏州市吴中区","中华人民共和国","江苏省","苏州市","吴中区"
"320581","江苏省苏州市常熟市","中华人民共和国","江苏省","苏州市","常熟市"
"320584","江苏省苏州市吴江区","中华人民共和国","江苏省","苏州市","吴江区"
"320600","江苏省南通市","中华人民共和国","江苏省","南通市",""
"320611","江苏省南通市港闸区","中华人民共和国","江苏省","南通市","港闸区"
"320621","江苏省南通市海安县","中华人民共和国","江苏省","南通市","海安县"
"320681","江苏省南通市启东市","中华人民共和国","江苏省","南通市","启东市"
"320700","江苏省连云港市","中华人民共和国","江苏省","连云港市",""
"320706","江苏省连云港市海州区","中华人民共和国","江苏省","连云港市","海州区"
"320723","江苏省连云港市灌云县","中华人民共和国","江苏省","连云港市","灌云县"
"320802","江苏省淮安市清河区","中华人民共和国","江苏省","淮安市","清河区"
"320804","江苏省淮安市淮阴区","中华人民共和国","江苏省","淮安市","淮阴区"
"320826","江苏省淮安市涟水县","中华人民共和国","江苏省","淮安市","涟水县"
"320830","江苏省淮安市盱眙县","中华人民共和国","江苏省","淮安市","盱眙县"
"320902","江苏省盐城市亭湖区","中华人民共和国","江苏省","盐城市","亭湖区"
"320921","江苏省盐城市响水县","中华人民共和国","江苏省","盐城市","响水县"
"320924","江苏省盐城市射阳县","中华人民共和国","江苏省","盐城市","射阳县"
"320982","江苏省盐城市大丰市","中华人民共和国","江苏省","盐城市","大丰市"
"321002","江苏省扬州市广陵区","中华人民共和国","江苏省","扬州市","广陵区"
"321023","江苏省扬州市宝应县","中华人民共和国","江苏省","扬州市","宝应县"
"321084","江苏省扬州市高邮市","中华人民共和国","江苏省","扬州市","高邮市"
"321111","江苏省镇江市润州区","中华人民共和国","江苏省","镇江市","润州区"
"321181","江苏省镇江市丹阳市","中华人民共和国","江苏省","镇江市","丹阳市"
"321200","江苏省泰州市","中华人民共和国","江苏省","泰州市",""
"321283","江苏省泰州市泰兴市","中华人民共和国","江苏省","泰州市","泰兴市"
"321300","江苏省宿迁市","中华人民共和国","江苏省","宿迁市",""
"321311","江苏省宿迁市宿豫区","中华人民共和国","江苏省","宿迁市","宿豫区"
"330100","浙江省杭州市","中华人民共和国","浙江省","杭州市",""
"330103","浙江省杭州市下城区","中华人民共和国","浙江省","杭州市","下城区"
"330106","浙江省杭州市西湖区","中华人民共和国","浙江省","杭州市","西湖区"
"330127","浙江省杭州市淳安县","中华人民共和国","浙江省","杭州市","淳安县"
"330185","浙江省杭州市临安市","中华人民共和国","浙江省","杭州市","临安市"
"330203","浙江省宁波市海曙区","中华人民共和国","浙江省","宁波市","海曙区"
"330212","浙江省宁波市鄞州区","中华人民共和国","浙江省","宁波市","鄞州区"
"330281","浙江省宁波市余姚市","中华人民共和国","浙江省","宁波市","余姚市"
"330283","浙江省宁波市奉化市","中华人民共和国","浙江省","宁波市","奉化市"
"330324","浙江省温州市永嘉县","中华人民共和国","浙江省","温州市","永嘉县"
"330327","浙江省温州市苍南县","中华人民共和国","浙江省","温州市","苍南县"
"330400","浙江省嘉兴市","中华人民共和国","浙江省","嘉兴市",""
"330411","浙江省嘉兴市秀洲区","中华人民共和国","浙江省","嘉兴市","秀洲区"
"330481","浙江省嘉兴市海宁市","中华人民共和国","浙江省","嘉兴市","海宁市"
"330503","浙江省湖州市南浔区","中华人民共和国","浙江省","湖州市","南浔区"
"330523","浙江省湖州市安吉县","中华人民共和国","浙江省","湖州市","安吉县"
"330602","浙江省绍兴市越城区","中华人民共和国","浙江省","绍兴市","越城区"
"330683","浙江省绍兴市嵊州市","中华人民共和国","浙江省","绍兴市","嵊州市"
"330703","浙江省金华市金东区","中华人民共和国","浙江省","金华市","金东区"
"330726","浙江省金华市浦江县","中华人民共和国","浙江省","金华市","浦江县"
"330800","浙江省衢州市","中华人民共和国","浙江省","衢州市",""
"330803","浙江省衢州市衢江区","中华人民共和国","浙江省","衢州市","衢江区"
